1.041666666666666607e+01,5.578495130722766504e+01
1.562500000000000000e+01,5.645012583550666818e+01
2.083333333333333215e+01,5.686810991717437247e+01
2.604166666666666785e+01,5.269790667413675322e+01
3.125000000000000000e+01,5.385048127165406129e+01
3.645833333333333570e+01,5.526914070225871711e+01
4.166666666666666430e+01,5.377628723102332486e+01
4.687500000000000000e+01,5.598918572262592619e+01
5.208333333333333570e+01,5.553358868308981044e+01
5.729166666666666430e+01,5.738687770530719234e+01
6.250000000000000000e+01,5.404496838283513682e+01
6.770833333333332860e+01,5.615349637813577033e+01
7.291666666666667140e+01,5.064043735829201864e+01
7.812500000000000000e+01,5.087095478830333661e+01
8.333333333333332860e+01,5.252505059107801344e+01
8.854166666666667140e+01,5.176318846211293589e+01
9.375000000000000000e+01,4.692456124406087525e+01
9.895833333333332860e+01,4.877233128591645084e+01
1.041666666666666714e+02,4.494146135174075596e+01
1.093750000000000000e+02,4.577223137718618062e+01
1.145833333333333286e+02,4.544211964588780006e+01
1.197916666666666714e+02,4.760869188892508674e+01
1.250000000000000000e+02,3.836030960506369070e+01
1.302083333333333428e+02,4.410487178424069299e+01
1.354166666666666572e+02,4.437444587667828699e+01
1.406250000000000000e+02,4.066073579506640812e+01
1.458333333333333428e+02,3.936516143528724143e+01
1.510416666666666572e+02,3.879335536987113642e+01
1.562500000000000000e+02,3.743282013062759717e+01
1.614583333333333428e+02,3.902560018029321753e+01
1.666666666666666572e+02,3.886210951883823839e+01
1.718750000000000000e+02,3.377341054108448049e+01
1.770833333333333428e+02,3.700888017699847410e+01
1.822916666666666572e+02,3.519525103359070783e+01
1.875000000000000000e+02,3.526030643066534509e+01
1.927083333333333428e+02,3.521518830253896226e+01
1.979166666666666572e+02,3.351722617691542894e+01
2.031250000000000000e+02,3.503570113596654068e+01
2.083333333333333428e+02,3.067523481169038035e+01
2.135416666666666572e+02,2.894265972386646268e+01
2.187500000000000000e+02,3.497355273792124564e+01
2.239583333333333428e+02,3.119187155471889028e+01
2.291666666666666572e+02,3.036431879796685607e+01
2.343750000000000000e+02,2.978052845311862384e+01
2.395833333333333428e+02,3.168840493438426265e+01
2.447916666666666572e+02,3.095649415777182512e+01
2.500000000000000000e+02,2.762058276926688549e+01
2.552083333333333144e+02,3.055018904720972728e+01
2.604166666666666856e+02,2.631294469076961917e+01
2.656250000000000000e+02,2.692357709252382492e+01
2.708333333333333144e+02,2.674267329466861653e+01
2.760416666666666856e+02,3.069834270232793827e+01
2.812500000000000000e+02,2.654819449526316433e+01
2.864583333333333144e+02,2.789605975633135060e+01
2.916666666666666856e+02,2.841459673331216251e+01
2.968750000000000000e+02,3.007830995517493733e+01
3.020833333333333144e+02,2.987195560415545970e+01
3.072916666666666856e+02,3.142223886888238837e+01
3.125000000000000000e+02,3.159408931395803322e+01
3.177083333333333144e+02,2.805929736499743399e+01
3.229166666666666856e+02,3.524730641642888429e+01
3.281250000000000000e+02,3.403554626692854868e+01
3.333333333333333144e+02,3.353216228945091615e+01
3.385416666666666856e+02,3.332308111134287998e+01
3.437500000000000000e+02,3.588419313407129607e+01
3.489583333333333144e+02,3.489919603508040780e+01
3.541666666666666856e+02,3.615208428938792196e+01
3.593750000000000000e+02,3.286501786263622193e+01
3.645833333333333144e+02,3.660690833640446584e+01
3.697916666666666856e+02,3.576315054351832856e+01
3.750000000000000000e+02,3.428738269422220952e+01
3.802083333333333144e+02,3.837968105123451323e+01
3.854166666666666856e+02,3.831779407080921374e+01
3.906250000000000000e+02,3.991711150572427869e+01
3.958333333333333144e+02,4.636540077835827134e+01
4.010416666666666856e+02,4.118789762886419936e+01
4.062500000000000000e+02,4.227555436002749900e+01
4.114583333333333144e+02,4.192580052976523319e+01
4.166666666666666856e+02,4.261212506805509292e+01
4.218750000000000000e+02,4.595243175336883468e+01
4.270833333333333144e+02,4.521110650550033228e+01
4.322916666666666856e+02,4.325564754963901493e+01
4.375000000000000000e+02,4.277921052402605540e+01
4.427083333333333144e+02,4.611387964160742570e+01
4.479166666666666856e+02,4.820034466484955260e+01
4.531250000000000000e+02,4.772820221713668332e+01
4.583333333333333144e+02,4.605715434550851484e+01
4.635416666666666856e+02,5.350785201440968564e+01
4.687500000000000000e+02,4.836579717373606968e+01
4.739583333333333144e+02,5.184478670983204296e+01
4.791666666666666856e+02,4.799095734056639628e+01
4.843750000000000000e+02,4.779221916650874391e+01
4.895833333333333144e+02,5.427212632321520402e+01
4.947916666666666856e+02,5.226553815681924675e+01
5.000000000000000000e+02,4.630476583429656756e+01
5.052083333333333712e+02,5.267887821165444251e+01
5.104166666666666288e+02,5.684867961505849365e+01
5.156250000000000000e+02,5.261876637506288290e+01
5.208333333333333712e+02,5.249883916931872108e+01
5.260416666666666288e+02,5.110095735929781569e+01
5.312500000000000000e+02,5.118201915209566266e+01
5.364583333333333712e+02,5.140941022207746869e+01
5.416666666666666288e+02,5.632900577137956333e+01
5.468750000000000000e+02,5.194664978225939223e+01
5.520833333333333712e+02,5.302407281173131537e+01
5.572916666666666288e+02,5.271816078881270329e+01
5.625000000000000000e+02,5.678002366891901431e+01
5.677083333333333712e+02,5.288696039664669257e+01
5.729166666666666288e+02,5.552051771003159786e+01
5.781250000000000000e+02,5.109232308562607017e+01
5.833333333333333712e+02,5.403215478643367220e+01
5.885416666666666288e+02,5.614137223089114315e+01
5.937500000000000000e+02,5.264389329984426524e+01
5.989583333333333712e+02,5.050141098546163221e+01
6.041666666666666288e+02,5.266958096794643041e+01
6.093750000000000000e+02,5.118518879889566620e+01
6.145833333333333712e+02,5.082097427938337120e+01
6.197916666666666288e+02,4.904886421596247459e+01
6.250000000000000000e+02,5.160061574986011124e+01
6.302083333333333712e+02,4.927846992266460546e+01
6.354166666666666288e+02,4.946329654386781982e+01
6.406250000000000000e+02,5.113202874144924692e+01
6.458333333333333712e+02,4.980981845354191506e+01
6.510416666666666288e+02,4.926928338701949883e+01
6.562500000000000000e+02,4.793673507272522016e+01
6.614583333333333712e+02,4.490783010694202915e+01
6.666666666666666288e+02,4.366641508814142014e+01
6.718750000000000000e+02,4.631871714809935980e+01
6.770833333333333712e+02,4.086886374424812374e+01
6.822916666666666288e+02,4.514071012842900643e+01
6.875000000000000000e+02,4.470200690571223845e+01
6.927083333333333712e+02,4.371888619122394459e+01
6.979166666666666288e+02,3.980673945754016785e+01
7.031250000000000000e+02,4.320255561721734239e+01
7.083333333333333712e+02,4.214711853280647347e+01
7.135416666666666288e+02,3.761949843023665352e+01
7.187500000000000000e+02,3.481918107048727506e+01
7.239583333333333712e+02,4.070168924121949061e+01
7.291666666666666288e+02,4.174124523422620570e+01
7.343750000000000000e+02,3.872455527734990000e+01
7.395833333333333712e+02,3.558103705652490589e+01
7.447916666666666288e+02,3.797162809726220445e+01
7.500000000000000000e+02,3.317617811842863773e+01
7.552083333333333712e+02,3.749243757508569530e+01
7.604166666666666288e+02,3.424425254504397742e+01
7.656250000000000000e+02,4.011065427637428371e+01
7.708333333333333712e+02,3.063728723425294831e+01
7.760416666666666288e+02,3.510938657449095501e+01
7.812500000000000000e+02,3.414926512863817010e+01
7.864583333333333712e+02,3.445485283957543743e+01
7.916666666666666288e+02,3.331077396858671591e+01
7.968750000000000000e+02,2.954228351374639061e+01
8.020833333333333712e+02,3.340012173448472765e+01
8.072916666666666288e+02,3.524297381160558729e+01
8.125000000000000000e+02,3.405787140400517643e+01
8.177083333333333712e+02,3.234499437560626944e+01
8.229166666666666288e+02,3.022860726379028407e+01
8.281250000000000000e+02,2.994532841882929119e+01
8.333333333333333712e+02,2.572440679049633872e+01
8.385416666666666288e+02,2.929544689865910101e+01
8.437500000000000000e+02,3.304652858319123254e+01
8.489583333333333712e+02,3.332230897412289750e+01
8.541666666666666288e+02,3.090032300495196793e+01
8.593750000000000000e+02,2.867961163102480882e+01
8.645833333333333712e+02,3.072879160504366070e+01
8.697916666666666288e+02,3.434522198110590807e+01
8.750000000000000000e+02,3.478166354941951255e+01
8.802083333333333712e+02,3.503950724479887668e+01
8.854166666666666288e+02,3.729303216065365234e+01
8.906250000000000000e+02,2.933424113581339299e+01
8.958333333333333712e+02,3.737428402716246012e+01
9.010416666666666288e+02,3.541496853375085863e+01
9.062500000000000000e+02,3.091548351597699451e+01
9.114583333333333712e+02,3.489461223509916010e+01
9.166666666666666288e+02,3.543563082776479689e+01
9.218750000000000000e+02,3.390312096967763722e+01
9.270833333333333712e+02,3.310036697907099068e+01
9.322916666666666288e+02,3.730548322140644757e+01
9.375000000000000000e+02,3.663389914739136088e+01
9.427083333333333712e+02,3.850394176188508055e+01
9.479166666666666288e+02,3.778339619511076819e+01
9.531250000000000000e+02,3.806276532042068084e+01
9.583333333333333712e+02,3.799328755297373306e+01
9.635416666666666288e+02,3.973965686299728617e+01
9.687500000000000000e+02,3.932137586540613228e+01
9.739583333333333712e+02,4.080495046112486079e+01
9.791666666666666288e+02,4.039302364456514738e+01
9.843750000000000000e+02,4.219906007647433910e+01
9.895833333333333712e+02,4.110350292402667804e+01
9.947916666666666288e+02,4.194925288929245255e+01
1.000000000000000000e+03,4.344809937218887796e+01
1.005208333333333258e+03,4.550853611405674570e+01
1.010416666666666742e+03,4.383163866495094396e+01
1.015625000000000000e+03,4.761255038249459659e+01
1.020833333333333258e+03,4.629078475324447339e+01
1.026041666666666742e+03,4.744939872290574812e+01
1.031250000000000000e+03,4.324463864030526139e+01
1.036458333333333258e+03,4.410004957385670110e+01
1.041666666666666742e+03,4.755649861074509488e+01
1.046875000000000000e+03,4.600617069486448685e+01
