4.950000000000000000e+03,8.375555895115357430e+01
4.949500000000000000e+03,8.227837356567061988e+01
4.949000000000000000e+03,8.794427786794712176e+01
4.948500000000000000e+03,9.311017950119592967e+01
4.948000000000000000e+03,8.429750148473215177e+01
4.947500000000000000e+03,8.588216839354693377e+01
4.947000000000000000e+03,9.584635968143153661e+01
4.946500000000000000e+03,9.192370640006728877e+01
4.946000000000000000e+03,9.452174034029116001e+01
4.945500000000000000e+03,9.282165930233878726e+01
4.945000000000000000e+03,8.837484535110154127e+01
4.944500000000000000e+03,9.385437258441420738e+01
4.944000000000000000e+03,8.644073321522564868e+01
4.943500000000000000e+03,9.467252341035278107e+01
4.943000000000000000e+03,9.475230279289056057e+01
4.942500000000000000e+03,9.607264548362368828e+01
4.942000000000000000e+03,9.357913276564902105e+01
4.941500000000000000e+03,9.274677185743382779e+01
4.941000000000000000e+03,9.477091617680012803e+01
4.940500000000000000e+03,9.390811023109229438e+01
4.940000000000000000e+03,9.331765660327215528e+01
4.939500000000000000e+03,9.189245856420794212e+01
4.939000000000000000e+03,8.857826132170039557e+01
4.938500000000000000e+03,9.453082264392223522e+01
4.938000000000000000e+03,9.762606794428614876e+01
4.937500000000000000e+03,9.255617579594340327e+01
4.937000000000000000e+03,8.944614616815088937e+01
4.936500000000000000e+03,9.276454890443572765e+01
4.936000000000000000e+03,9.173296795783699054e+01
4.935500000000000000e+03,9.088198727307863578e+01
4.935000000000000000e+03,8.888843298355909894e+01
4.934500000000000000e+03,9.208522777919175439e+01
4.934000000000000000e+03,8.957874675596413283e+01
4.933500000000000000e+03,8.933209335456398037e+01
4.933000000000000000e+03,8.721865610562215920e+01
4.932500000000000000e+03,8.955077702035873699e+01
4.932000000000000000e+03,9.165213755850034261e+01
4.931500000000000000e+03,8.967914832705866957e+01
4.931000000000000000e+03,8.747199354304902386e+01
4.930500000000000000e+03,9.125201217060241277e+01
4.930000000000000000e+03,9.269602714025280932e+01
4.929500000000000000e+03,9.230404010638150680e+01
4.929000000000000000e+03,9.128336834746231432e+01
4.928500000000000000e+03,9.254680524874513026e+01
4.928000000000000000e+03,8.755247119060965133e+01
4.927500000000000000e+03,9.006783953031717260e+01
4.927000000000000000e+03,8.328793045999806566e+01
4.926500000000000000e+03,8.117733490851048828e+01
4.926000000000000000e+03,7.799090552264956955e+01
4.925500000000000000e+03,7.748328594686130089e+01
4.925000000000000000e+03,7.420202891944371970e+01
4.924500000000000000e+03,6.728337426784068498e+01
4.924000000000000000e+03,6.473143424153523995e+01
4.923500000000000000e+03,5.795938381282793017e+01
4.923000000000000000e+03,5.347589161509021949e+01
4.922500000000000000e+03,4.748116871801971683e+01
4.922000000000000000e+03,4.580063028128140701e+01
4.921500000000000000e+03,4.163976544345032949e+01
4.921000000000000000e+03,3.482857480324144461e+01
4.920500000000000000e+03,3.295106807837818508e+01
4.920000000000000000e+03,2.788739505904717220e+01
4.919500000000000000e+03,2.991455529068326413e+01
4.919000000000000000e+03,3.053988953967094844e+01
4.918500000000000000e+03,3.578780990651793559e+01
4.918000000000000000e+03,3.929452026654132624e+01
4.917500000000000000e+03,4.212985731285704816e+01
4.917000000000000000e+03,4.312781055587682744e+01
4.916500000000000000e+03,4.889142219392088151e+01
4.916000000000000000e+03,5.656079667450460136e+01
4.915500000000000000e+03,6.269362966183567210e+01
4.915000000000000000e+03,6.752945228847586634e+01
4.914500000000000000e+03,7.283925995707652135e+01
4.914000000000000000e+03,7.585131810169211519e+01
4.913500000000000000e+03,8.281746384054456200e+01
4.913000000000000000e+03,8.605513133512609159e+01
4.912500000000000000e+03,8.040852549919998182e+01
4.912000000000000000e+03,8.947272054779431016e+01
4.911500000000000000e+03,8.662960804397248182e+01
4.911000000000000000e+03,8.837982387809564955e+01
4.910500000000000000e+03,9.152818796042248550e+01
4.910000000000000000e+03,8.956544254177106268e+01
4.909500000000000000e+03,9.484501917376904601e+01
4.909000000000000000e+03,9.157881165565569859e+01
4.908500000000000000e+03,9.242777294213418315e+01
4.908000000000000000e+03,9.160725566565466238e+01
4.907500000000000000e+03,9.549988259174720895e+01
4.907000000000000000e+03,9.334060154286099475e+01
4.906500000000000000e+03,9.365566383085895552e+01
4.906000000000000000e+03,9.190917811030988105e+01
4.905500000000000000e+03,9.435983160782298285e+01
4.905000000000000000e+03,9.395337210779497639e+01
4.904500000000000000e+03,9.456316358315686443e+01
4.904000000000000000e+03,9.545730399835714763e+01
4.903500000000000000e+03,9.596603552478374866e+01
4.903000000000000000e+03,9.333039850136115945e+01
4.902500000000000000e+03,9.363524121321566440e+01
4.902000000000000000e+03,9.387902208092785372e+01
4.901500000000000000e+03,9.434519986931226754e+01
4.901000000000000000e+03,9.508306511892216406e+01
4.900500000000000000e+03,9.491697353275627336e+01
4.900000000000000000e+03,9.506904940208667654e+01
4.899500000000000000e+03,9.116393990195687991e+01
4.899000000000000000e+03,9.208175338983190272e+01
4.898500000000000000e+03,9.012027323461568074e+01
4.898000000000000000e+03,9.124690925904387484e+01
4.897500000000000000e+03,9.648085667034045798e+01
4.897000000000000000e+03,9.425949496520158277e+01
4.896500000000000000e+03,9.234136002450688352e+01
4.896000000000000000e+03,8.758962975911440196e+01
4.895500000000000000e+03,9.014002010334250770e+01
4.895000000000000000e+03,9.507708087600904889e+01
4.894500000000000000e+03,8.953851966995615896e+01
4.894000000000000000e+03,9.044670010007705230e+01
4.893500000000000000e+03,9.380797970790648321e+01
4.893000000000000000e+03,9.086711153614649561e+01
4.892500000000000000e+03,9.193801336104175448e+01
4.892000000000000000e+03,9.023137907421774173e+01
4.891500000000000000e+03,9.484207315072579547e+01
4.891000000000000000e+03,9.244419585668779860e+01
4.890500000000000000e+03,9.160883879086794934e+01
4.890000000000000000e+03,9.430410757795507948e+01
4.889500000000000000e+03,8.948498067250066867e+01
4.889000000000000000e+03,9.093429696936594553e+01
