3.580000000000000000e+03,5.642288096611336812e+01
3.579800000000000182e+03,5.566289733355700520e+01
3.579599999999999909e+03,5.064673679033822395e+01
3.579400000000000091e+03,5.641476673325774271e+01
3.579199999999999818e+03,5.392044549477664361e+01
3.579000000000000000e+03,5.417724423218946583e+01
3.578800000000000182e+03,5.064503451847070181e+01
3.578599999999999909e+03,5.986675996169243774e+01
3.578400000000000091e+03,5.530639700720162466e+01
3.578199999999999818e+03,5.876861304322071788e+01
3.578000000000000000e+03,5.391652514274213814e+01
3.577800000000000182e+03,5.717337941861038786e+01
3.577599999999999909e+03,5.695238744297277833e+01
3.577400000000000091e+03,5.332320519974299344e+01
3.577199999999999818e+03,5.157908885381018393e+01
3.577000000000000000e+03,5.343018106129783007e+01
3.576800000000000182e+03,5.531916270127146618e+01
3.576599999999999909e+03,5.292695493725047129e+01
3.576400000000000091e+03,5.784146656192834257e+01
3.576199999999999818e+03,5.358055108445804393e+01
3.576000000000000000e+03,5.319535163136994527e+01
3.575800000000000182e+03,5.942834597904018068e+01
3.575599999999999909e+03,5.727832946590807950e+01
3.575400000000000091e+03,5.200509565408888335e+01
3.575199999999999818e+03,5.647183443305518580e+01
3.575000000000000000e+03,5.467419427069097537e+01
3.574800000000000182e+03,5.288732428048189149e+01
3.574599999999999909e+03,5.810894800288939877e+01
3.574400000000000091e+03,5.386168612101963049e+01
3.574199999999999818e+03,5.538821943780965285e+01
3.574000000000000000e+03,5.411138750740146008e+01
3.573800000000000182e+03,5.606213464305702843e+01
3.573599999999999909e+03,5.198149260934734883e+01
3.573400000000000091e+03,5.325602842651525748e+01
3.573199999999999818e+03,5.335747113555434140e+01
3.573000000000000000e+03,5.809219065991955233e+01
3.572800000000000182e+03,5.432447830660746035e+01
3.572599999999999909e+03,5.434539346724168496e+01
3.572400000000000091e+03,5.588742483181448506e+01
3.572199999999999818e+03,5.341654556094422190e+01
3.572000000000000000e+03,5.380591817021672796e+01
3.571800000000000182e+03,5.252773035184249295e+01
3.571599999999999909e+03,5.228296433520768005e+01
3.571400000000000091e+03,5.433410359486497754e+01
3.571199999999999818e+03,5.015890545516617749e+01
3.571000000000000000e+03,5.270261898310969428e+01
3.570800000000000182e+03,5.551571601235793452e+01
3.570599999999999909e+03,5.364471428717784818e+01
3.570400000000000091e+03,5.331424480994385817e+01
3.570199999999999818e+03,5.659200954177117637e+01
3.570000000000000000e+03,5.750882012315041436e+01
3.569800000000000182e+03,5.603027208289698535e+01
3.569599999999999909e+03,5.549429601000208123e+01
3.569400000000000091e+03,5.056080810433518735e+01
3.569199999999999818e+03,5.284221326031784116e+01
3.569000000000000000e+03,5.143911128371781416e+01
