5.000000000000000278e-02,1.005000000000000071e+01,2.005000000000000071e+01,3.005000000000000071e+01,4.004999999999999716e+01,5.004999999999999716e+01,6.004999999999999716e+01,7.004999999999999716e+01,8.004999999999999716e+01,9.004999999999999716e+01,1.000499999999999972e+02,1.100499999999999972e+02,1.200499999999999972e+02,1.300500000000000114e+02,1.400500000000000114e+02,1.500500000000000114e+02,1.600500000000000114e+02,1.700500000000000114e+02,1.800500000000000114e+02,1.900500000000000114e+02,2.000500000000000114e+02,2.100500000000000114e+02,2.200500000000000114e+02,2.300500000000000114e+02,2.400500000000000114e+02,2.500500000000000114e+02,2.600500000000000114e+02,2.700500000000000114e+02,2.800500000000000114e+02,2.900500000000000114e+02,3.000500000000000114e+02,3.100500000000000114e+02,3.200500000000000114e+02,3.300500000000000114e+02,3.400500000000000114e+02,3.500500000000000114e+02,3.600500000000000114e+02,3.700500000000000114e+02,3.800500000000000114e+02,3.900500000000000114e+02,4.000500000000000114e+02,4.100500000000000114e+02,4.200500000000000114e+02,4.300500000000000114e+02,4.400500000000000114e+02,4.500500000000000114e+02,4.600500000000000114e+02,4.700500000000000114e+02,4.800500000000000114e+02,4.900500000000000114e+02,5.000500000000000114e+02,5.100500000000000114e+02,5.200499999999999545e+02,5.300499999999999545e+02,5.400499999999999545e+02,5.500499999999999545e+02,5.600499999999999545e+02,5.700499999999999545e+02,5.800499999999999545e+02,5.900499999999999545e+02
2.271005029356529903e+01,2.469031462459430770e+01,2.684486777877543062e+01,2.805663138457680006e+01,2.914589511321360149e+01,3.036380200246919259e+01,3.007238788198830548e+01,3.180736045850044391e+01,3.154479196951968234e+01,3.201597093663556137e+01,3.400241214417345503e+01,3.365327712145439421e+01,3.362477298592177277e+01,3.335707489808138604e+01,3.528318373732578550e+01,3.544811245310935988e+01,3.462458101112711972e+01,3.541743714834850465e+01,3.396335129287668053e+01,3.478107353328529427e+01,3.697169908665881621e+01,3.535486484481192804e+01,3.529879783638963175e+01,3.388123058546806732e+01,3.456947276498009813e+01,3.572574150162790829e+01,3.531506432604179935e+01,3.456052172542554501e+01,3.545814340221361505e+01,3.519898872174512405e+01,3.642148179720513923e+01,3.629688901618323627e+01,3.615388584521274851e+01,3.649641988014374050e+01,3.608981848636498313e+01,3.578243710489690699e+01,3.598271823992344309e+01,3.529716203375801342e+01,3.692899810084589518e+01,3.595384171689117636e+01,3.452752152813489772e+01,3.605950547367536529e+01,3.499139792384818293e+01,3.576692359294640511e+01,3.661999711732602236e+01,3.647448340623942897e+01,3.708222557684241849e+01,3.633917738489618898e+01,3.577399490929212789e+01,3.742407424980062558e+01,3.673501013644454360e+01,3.633372377193564517e+01,3.568258671180176833e+01,3.620789153194687060e+01,3.698585267610226879e+01,3.673333914123585231e+01,3.620909576792884366e+01,3.611337998054268184e+01,3.704355511986502592e+01,3.712798508057076674e+01
